Название улицы,contains_kgiop_objects,density,WKT
"Центральная улица","1","0.00031585736634221373","MULTILINESTRING ((3391704.6986307525 8339263.1385814715, 3391640.990486171 8339252.561272207, 3391486.1228105794 8339225.135417707), (3391704.6986307525 8339263.1385814715, 3391774.818778003 8339285.927324307, 3391835.2652615034 8339342.700748176, 3392015.6918921815 8339542.018448929, 3392121.1114499625 8339657.115498613, 3392163.223613329 8339703.954239763, 3392271.4261583807 8339823.845987144), (3382246.3935677055 8331437.620009463, 3382332.777492561 8331403.16440181, 3382426.2636009296 8331358.694405658, 3382494.313205651 8331331.077261036, 3382573.572683096 8331290.423776721), (3391486.1228105794 8339225.135417707, 3391408.032187788 8339210.495087799, 3391323.0508885165 8339195.545640597, 3391260.7119736723 8339183.864335857, 3391226.125007883 8339177.372276562, 3391194.2876335164 8339171.410186315, 3391056.362784423 8339145.640762723, 3391045.9878078816 8339143.697570759, 3390972.6171314996 8339129.984832915, 3390956.4646733855 8339126.959642971, 3390931.5625032946 8339122.300411245, 3390903.432067971 8339117.044978042, 3390670.7743322137 8339075.377032863), (3390670.7743322137 8339075.377032863, 3390584.8468172704 8339059.986229687, 3390564.9651562143 8339059.191296678, 3390552.363789857 8339065.727415068, 3390544.571425501 8339073.83132665, 3390542.790313648 8339077.276043801, 3390534.7196505656 8339087.72061268), (3392271.4261583807 8339823.845987144, 3392286.220518707 8339839.547555563, 3392346.27738399 8339922.538959782, 3392393.265341054 8340000.076476318, 3392439.4517977843 8340079.7128363345, 3392555.7138739685 8340274.986769099, 3392639.0253808782 8340427.044295038, 3392660.3096675184 8340467.792268556, 3392678.8443627353 8340510.925734273))"
"Церковная улица","16","0.005294860036187664","MULTILINESTRING ((3383815.096700015 8337457.442585825, 3383822.432654458 8337468.900393123, 3383904.6532303584 8337597.321773048, 3383909.2395933787 8337604.563065722, 3383966.1572490213 8337693.490251011, 3383975.9199683643 8337708.745742181, 3383982.5880058627 8337719.1662984, 3383987.4637995595 8337726.78302782, 3384051.940048627 8337826.242780774, 3384056.0032100407 8337832.5128744515, 3384083.732895198 8337876.469913049, 3384106.5756547083 8337912.920674365, 3384123.095467142 8337938.729953335, 3384150.546853572 8337981.649946291, 3384157.6267731865 8337992.424140066, 3384165.018387375 8338004.280187037, 3384177.7533371216 8338024.12862112, 3384185.679284866 8338036.536679312, 3384192.5588293965 8338047.752522092, 3384214.934047046 8338082.2391375, 3384233.713645143 8338112.79591464, 3384286.8019103026 8338194.531499131, 3384294.3271078803 8338206.586580846, 3384354.406237061 8338298.214676588, 3384361.330309388 8338308.7685399, 3384374.4437454036 8338329.920470351, 3384386.243611428 8338349.924335055, 3384394.5257815435 8338363.105719223, 3384414.8527205624 8338394.635155688, 3384461.662566441 8338467.784849854, 3384505.9120640308 8338536.938803774, 3384534.754944096 8338582.004037293, 3384543.8608784424 8338596.223599698, 3384552.198708303 8338609.250862577, 3384600.9900411176 8338685.493931371, 3384608.125620477 8338696.644518555, 3384658.8205165844 8338775.869373226, 3384675.607495796 8338802.1012013545, 3384698.4391233576 8338837.783702991, 3384715.3262901115 8338864.170317244), (3384715.3262901115 8338864.170317244, 3384731.1113939057 8338891.528588392, 3384761.3012398086 8338940.968045684, 3384805.717716635 8339006.637582008, 3384867.399846484 8339103.86224818), (3380148.343992776 8326305.351018019, 3379759.6831226195 8326260.559000824), (3384867.399846484 8339103.86224818, 3384971.862056644 8339259.340464503), (3384971.862056644 8339259.340464503, 3385077.34840612 8339421.777955795, 3385086.999805972 8339439.355690831, 3385225.0025787083 8339653.008013558, 3385236.2458472783 8339670.829215265))"
"Чистопрудная улица","0","0","LINESTRING (3375174.834047011 8340900.551829771, 3375149.7982935323 8340920.010482795, 3375129.3934308705 8340945.057224021, 3375112.7066392 8340965.443655475, 3375088.594837494 8340998.839534788, 3375060.776096745 8341037.779497481, 3375032.2894390505 8341074.996840348, 3375006.073698969 8341117.515399286, 3374979.6687157527 8341171.166439367, 3374905.307295903 8341343.674071894, 3374891.7263180264 8341376.055595288, 3374884.8022456984 8341406.140057363, 3374879.993243696 8341444.419509719, 3374878.8577848906 8341476.889829699, 3374868.972614108 8341517.179731351, 3374858.942727987 8341581.767729713, 3374853.47694099 8341704.539497497, 3374857.2506717276 8341738.645582963, 3374858.8425404457 8341774.916605761, 3374865.221147268 8341834.359940062, 3374891.3033039616 8341940.855493619, 3374916.305661593 8342043.575124243, 3374934.8848846066 8342087.181696261, 3374982.217932092 8342188.401185812, 3375028.215145688 8342270.314437967, 3375055.2323861034 8342308.863464649)"
"Чудовская улица","0","0","LINESTRING (3380786.494105697 8358340.09491197, 3380951.0688408855 8358386.587422026, 3381360.724567005 8358353.73268456, 3381429.9875541767 8358280.917012202, 3381482.7529928125 8358225.436778527, 3381505.0614187676 8358206.330952638, 3381528.516435478 8358186.228931992)"
"Широкая улица","2","0.0008748946707053787","MULTILINESTRING ((3386101.7214923487 8337951.557353078, 3386129.818531825 8337985.911049738, 3386157.8376476574 8338021.037649012), (3386157.8376476574 8338021.037649012, 3386179.1108023482 8338030.111863662, 3386228.5477882093 8338042.210833863, 3386402.40656893 8338084.491149996, 3386537.5929585495 8338116.792149901, 3386643.802884715 8338142.469668928, 3386773.9019736056 8338173.66698113, 3386895.6409687377 8338202.921480661, 3387014.6749002426 8338231.844911097, 3387093.800794298 8338251.141980354, 3387108.561758777 8338254.873341666, 3387206.066500764 8338278.321347623, 3387235.911256245 8338285.563308015), (3379477.9112275243 8340565.345376626, 3379643.3765186393 8340629.792533445), (3378889.2871560566 8340343.870538545, 3378989.1963990433 8340380.068454984, 3379012.350853129 8340388.460919764, 3379108.9539072383 8340423.157237224, 3379163.9234717926 8340442.195005816, 3379277.7031233325 8340481.595833601, 3379320.783766269 8340494.758937266), (3382845.158844784 8332096.145643648, 3382775.250204566 8332122.199335474, 3382703.938938764 8332150.8783573555, 3382560.080760812 8332208.36910112, 3382553.1232926375 8332209.582456253, 3382547.512790301 8332207.420478158, 3382543.371705244 8332203.184767806, 3382529.556956436 8332174.13050759, 3382524.0021138457 8332167.799032486, 3382516.376728726 8332165.15172743, 3382504.4544112626 8332165.857675354, 3382494.246413957 8332170.04924253, 3382452.668584145 8332186.705230333, 3382442.9949203953 8332187.918581907))"
"Школьная улица","2","0.0002969212022507951","MULTILINESTRING ((3381623.6278084116 8358118.5067786835, 3381673.866294606 8358067.211922924, 3381706.6610165937 8358037.812183619, 3381745.4224632885 8358013.21655797), (3384084.400812142 8338896.960509005, 3384093.150524119 8338909.922059301, 3384121.4145428315 8338952.759372007, 3384130.097463113 8338966.427618402, 3384186.5809727414 8339054.068397116, 3384244.678614986 8339142.637648086, 3384255.1203832226 8339157.101189364), (3384255.1203832226 8339157.101189364, 3384271.773779046 8339183.135635042, 3384301.863437407 8339230.125944037, 3384354.3505773162 8339312.138881949, 3384410.9899342316 8339400.644980489, 3384506.958467244 8339550.586624906, 3384510.5763506955 8339556.239859859, 3384521.51905664 8339573.26583971, 3384529.890282348 8339586.427324445, 3384548.5474290047 8339615.577005011, 3384565.8019500775 8339642.54056197, 3384578.8597263475 8339662.92339805, 3384620.2149171773 8339727.539347758, 3384764.039699282 8339952.6395851355, 3384775.8618292045 8339970.74860447), (3384775.8618292045 8339970.74860447, 3384787.7952786176 8339989.387690261, 3384848.063650933 8340083.555544309, 3385000.7717284034 8340322.160707945, 3385018.660770574 8340350.1206847215, 3385028.801976185 8340365.955884398, 3385039.0545012876 8340381.98988687, 3385092.82181534 8340466.003328416, 3385113.3046016465 8340498.0055453, 3385127.397649181 8340520.0250946, 3385183.6362559292 8340607.883087355, 3385210.2193503305 8340649.250473031, 3385215.8075887687 8340658.151227524), (3385224.98031481 8340672.021407276, 3385275.953509644 8340748.4182942035), (3390615.3483577473 8333363.308633743, 3390803.8233876093 8333130.995694547, 3390805.459784124 8333126.605008421, 3390805.0367700593 8333119.963824813, 3390803.1332067666 8333100.768410741), (3381745.4224632885 8358013.21655797, 3381713.4849013803 8358046.025502613, 3381693.9260668475 8358068.407396728, 3381681.5250755735 8358087.025819332, 3381670.8384044566 8358106.485552615, 3381661.9217132446 8358122.912352626, 3381652.559744069 8358139.8705160655, 3381645.791519028 8358147.242680212), (3384084.400812142 8338896.960509005, 3384046.463129679 8338841.979057949), (3386218.918652256 8326564.894359765, 3386360.33893336 8326567.054687424, 3386389.5046399473 8326561.367295549, 3386475.387627095 8326566.172920957, 3386490.3600986064 8326580.6779927425), (3381528.516435478 8358186.228931992, 3381513.9335821834 8358180.052220789, 3381504.30444623 8358174.00834709, 3381416.851854263 8358099.622614655, 3381313.892457228 8358024.152856642, 3381254.3699255013 8357983.307856323), (3380062.728172406 8357626.42736602, 3380130.6219298416 8357645.575964719, 3380179.546846045 8357659.633060132, 3380370.3929810603 8357712.297597429, 3380373.2984197703 8357713.205228311), (3385297.838921534 8340782.188664662, 3385390.3899461795 8340925.885636692, 3385412.041587139 8340960.827438008, 3385429.6745944805 8340998.375702097, 3385443.4114196445 8341034.863962816, 3385454.8105355017 8341069.23200523, 3385462.491580367 8341098.01205069, 3385468.7699996475 8341122.904782158, 3385474.291446391 8341159.239043938, 3385478.3546078047 8341200.719957705, 3385478.9446011055 8341257.53019212, 3385465.95361653 8341576.775613937, 3385464.2059005247 8341614.879237928, 3385463.9609976453 8341625.680822757, 3385459.652933351 8341661.089809791), (3381607.5087461444 8358130.815826038, 3381623.6278084116 8358118.5067786835), (3380490.551239423 8357748.005208753, 3380497.5977631905 8357749.621242366, 3380512.2251442806 8357752.344149119, 3380649.9718821878 8357779.861059921, 3380680.974360374 8357785.483997201, 3380807.533489457 8357812.159801337, 3380822.316717834 8357815.214795849, 3380841.118579829 8357819.620188714, 3381033.1001736517 8357875.9386086175, 3381042.629122063 8357878.816526841, 3381048.629242617 8357880.41045126, 3381059.126670599 8357883.111268427), (3381607.5087461444 8358130.815826038, 3381546.939811204 8358175.137422021, 3381542.5983510627 8358177.9711794695, 3381528.516435478 8358186.228931992), (3381745.4224632885 8358013.21655797, 3381796.0950954976 8357968.652415393, 3381879.1505675786 8357871.688146839, 3381897.5182835595 8357849.417538147, 3381942.402302247 8357795.003152757, 3382089.677988567 8357617.46185423, 3382130.8662001602 8357569.845207499), (3381254.3699255013 8357983.307856323, 3381190.4614058365 8357950.875537436), (3381077.2940114965 8357911.624873897, 3381069.7799458676 8357897.16881636, 3381059.126670599 8357883.111268427), (3381059.126670599 8357883.111268427, 3381090.685746239 8357890.394624563), (3381190.4614058365 8357950.875537436, 3381136.593904242 8357939.540863015), (3381144.35287275 8357920.85639866, 3381190.4614058365 8357950.875537436), (3380394.9611926787 8357741.231153892, 3380385.476772063 8357726.686880648, 3380373.2984197703 8357713.205228311), (3380373.2984197703 8357713.205228311, 3380390.096530931 8357712.364009443, 3380406.716530907 8357708.77776165), (3380461.263081395 8357728.32504698, 3380476.6251711245 8357739.26092342, 3380490.551239423 8357748.005208753), (3380490.551239423 8357748.005208753, 3380474.1761423275 8357750.81666472, 3380456.320496004 8357753.495296991), (3385275.953509644 8340748.4182942035, 3385297.838921534 8340782.188664662), (3385215.8075887687 8340658.151227524, 3385224.98031481 8340672.021407276), (3379847.0911867907 8357565.572785135, 3379870.2456408762 8357572.1031726515, 3380062.728172406 8357626.42736602))"
"Школьный переулок","0","0","LINESTRING (3378784.847209794 8340620.472176458, 3378978.309352844 8340683.815497817)"
"Шоссейный переулок","0","0","LINESTRING (3378715.5396948266 8340798.245657565, 3378740.441864916 8340817.483173714, 3378766.1344033917 8340831.839561707, 3378894.5525679705 8340881.601227189)"
"Шушарская дорога","0","0","MULTILINESTRING ((3378877.8769082497 8347960.80390216, 3378937.8558498896 8348061.197503077, 3379038.522065414 8348222.5464324625, 3379082.793826902 8348290.620024305, 3379132.3755281013 8348352.348877632, 3379143.4406854864 8348364.663757194, 3379185.185494534 8348411.115579358, 3379254.693384585 8348488.454863661, 3379288.690357073 8348534.310499474, 3379330.0678118016 8348590.11591015, 3379373.4378854143 8348652.554793634), (3380376.170462633 8349873.579896333, 3380386.567703073 8349888.506751581, 3380401.328667552 8349903.345181307, 3380408.5087747085 8349907.745853982, 3380415.421715087 8349912.610922301, 3380429.4591028756 8349921.92090289, 3380457.8901008246 8349940.120732586, 3380511.646282928 8349965.109636256, 3380561.484018957 8349981.496211048, 3380615.340388602 8349996.799226023, 3380993.9713726374 8350093.372597165, 3381178.5168244746 8350139.326662353, 3382094.921136583 8350364.810908549), (3379429.086498862 8348732.682519827, 3379552.506418305 8348899.1316360235, 3379846.144971119 8349243.163430078), (3379373.4378854143 8348652.554793634, 3379429.086498862 8348732.682519827), (3380342.9081987836 8349826.875619773, 3380376.170462633 8349873.579896333), (3378853.4756758683 8347919.948231692, 3378865.7430837536 8347940.486578896, 3378877.8769082497 8347960.80390216), (3379956.462586495 8349374.222113882, 3380209.4249973735 8349670.201736726, 3380342.9081987836 8349826.875619773), (3379846.144971119 8349243.163430078, 3379956.462586495 8349374.222113882))"
"Экспедиторский проезд","0","0","MULTILINESTRING ((3388322.6232573185 8347061.346109954, 3388496.136947618 8347032.609127, 3388545.0395999234 8347030.1333306255, 3388576.921502086 8347032.7417589715, 3388601.556505399 8347035.062818869, 3388627.371495314 8347033.471234863, 3389359.508654312 8346925.553797388, 3389952.006644059 8346841.931025986), (3389952.006644059 8346841.931025986, 3390309.7652235706 8346784.900971782, 3390343.3948417394 8346781.651598238, 3390375.365799495 8346790.581852776, 3390410.7431336697 8346802.3194067255, 3390541.732778486 8346873.430372692, 3390619.4783108556 8346913.661312701, 3390674.3588198167 8346957.782969301, 3390729.684606741 8346998.522789178, 3390899.3243787605 8347144.263985483, 3391168.1052892813 8347375.183350606, 3391184.491518326 8347389.044047743, 3391470.1150678033 8347630.49405075))"
"Южная магистраль","0","0","LINESTRING (3379943.2934907344 8343464.278933633, 3380125.4678374175 8343471.084088182)"
"Южная улица","0","0","MULTILINESTRING ((3378080.58445129 8341811.364524335, 3378001.736855962 8342013.907780951, 3377984.504598787 8342059.303503508, 3377962.1739089335 8342122.79171204, 3377937.9730516346 8342179.476495865, 3377927.364304163 8342201.744059214, 3377893.979588873 8342237.35462747, 3377860.594873585 8342269.254066438, 3377808.675463079 8342315.976831392, 3377755.887760544 8342367.449534083, 3377710.992609908 8342409.732529099, 3377686.78062066 8342437.634136464, 3377666.932355452 8342479.519882746), (3377666.932355452 8342479.519882746, 3377566.7002859414 8342708.7911149515, 3377514.535972556 8342839.225719432))"
"Ям-Ижорское шоссе","0","0","MULTILINESTRING ((3391755.393526859 8335724.405547126, 3391807.4799166014 8335701.980933575, 3391867.8039486627 8335677.5258223815, 3391915.893968685 8335663.510519886, 3391974.815375162 8335653.8653586535, 3392046.6943703676 8335646.581835634), (3392531.1122665033 8335595.994655751, 3392995.392466754 8335547.791487318, 3393104.852922052 8335535.343467454, 3393868.860851264 8335455.3146776045, 3394290.29417951 8335404.574313774, 3395047.155397413 8335321.236395141, 3395494.6486184527 8335268.047166382, 3395711.2206877912 8335244.829415653, 3395788.921692365 8335234.98617074, 3395850.8932528896 8335227.129240266, 3396506.9880677266 8335151.385327928, 3396907.604651194 8335098.042834781, 3397058.687464098 8335076.70153147, 3397163.8732509487 8335062.753577515, 3397467.018488277 8335031.37077741, 3398492.104019247 8334902.309861902, 3399313.6418613014 8334794.591627927), (3392046.6943703676 8335646.581835634, 3392059.6964868917 8335645.191345695, 3392067.8005458214 8335644.330566337, 3392096.7324814787 8335641.240589986), (3392131.9205725184 8335637.378121366, 3392225.1506460584 8335627.379854833, 3392516.907899478 8335597.363065307, 3392531.1122665033 8335595.994655751), (3400809.4975188356 8334594.210319397, 3401577.8914359855 8334490.270173788, 3401646.330658925 8334480.604476612, 3402227.6744356947 8334395.533646307, 3402711.8696928495 8334324.69720441), (3399313.6418613014 8334794.591627927, 3399705.775899569 8334743.171676766, 3399921.7913714536 8334713.026069259), (3400186.6538358987 8334677.562104311, 3400809.4975188356 8334594.210319397), (3399921.7913714536 8334713.026069259, 3400186.6538358987 8334677.562104311), (3392096.7324814787 8335641.240589986, 3392131.9205725184 8335637.378121366))"
"Ячевский проезд","0","0","MULTILINESTRING ((3387963.5733717135 8340129.35901058, 3387988.341958415 8340135.14519673, 3388281.691080554 8340203.541794121, 3388344.375085819 8340216.483552855, 3388450.562748087 8340232.9147604415, 3388718.041220565 8340269.642175183, 3388750.880470349 8340281.369367728), (3387343.0228702864 8339993.252435498, 3387358.7300504376 8339992.258643674, 3387372.4112158557 8339993.03159286, 3387626.2196548646 8340051.577207821, 3387748.0477055884 8340079.889512518, 3387963.5733717135 8340129.35901058))"
"бульвар Алексея Толстого","0","0","MULTILINESTRING ((3386560.825336278 8339904.672982652, 3386543.1144052935 8339916.289175476, 3386532.817352395 8339923.135229231, 3386485.4954368584 8339954.582989963, 3386228.6925035473 8340122.534850293, 3386039.972570806 8340246.342441101, 3385956.917098725 8340300.826389289, 3385762.1859134804 8340428.568198943, 3385759.9929195116 8340430.003760881, 3385636.0164026152 8340511.323278909, 3385506.240140248 8340596.464581234, 3385305.286195468 8340728.275412952, 3385296.68119883 8340733.929549506), (3385243.336898842 8340659.7635241505, 3385255.7824179125 8340651.900820641, 3385709.8323569605 8340354.8027764885, 3385714.0736295595 8340352.042108812, 3385975.9638636 8340180.838558848, 3386243.5313916705 8340005.928814086, 3386442.4036619724 8339875.9196713995, 3386493.877794515 8339842.285947846, 3386512.546073121 8339830.073609441), (3384829.261788938 8340936.376994559, 3384991.49881482 8340830.315574583, 3385197.183837959 8340693.356798326), (3385296.68119883 8340733.929549506, 3385275.953509644 8340748.4182942035), (3385224.98031481 8340672.021407276, 3385243.336898842 8340659.7635241505), (3385197.183837959 8340693.356798326, 3385224.98031481 8340672.021407276))"
"дорога Красовского","15","0.05123681289616002","MULTILINESTRING ((3382684.2910486395 8331633.503854341, 3382630.312227553 8331654.482263193, 3382580.5524151684 8331670.828257122, 3382538.0951613802 8331687.350762775, 3382511.4341433346 8331696.681913803), (3382511.4341433346 8331696.681913803, 3382410.077746968 8331735.859641068))"
"дорога на Александровку","4","0.0009358349036181695","MULTILINESTRING ((3381689.929697128 8335976.709213079, 3381689.8740373827 8335988.275085045, 3381687.647647566 8336004.829322617, 3381678.6641646596 8336024.848963484, 3381664.014519671 8336051.86563211, 3381618.774278613 8336125.543944677, 3381506.5085721477 8336309.323549742, 3381487.216904394 8336342.8970414745, 3381466.734118087 8336372.409171743, 3381450.0584583664 8336391.966265441, 3381441.609309015 8336401.877272875, 3381420.9706754223 8336419.24915986, 3381386.706536156 8336439.689323167, 3381259.4349623322 8336510.700567704, 3381235.2786328304 8336528.315523596, 3381213.4043528894 8336549.329911897, 3381162.2864427166 8336612.572102946, 3381048.651506515 8336773.693137308, 3380986.5018348047 8336855.590502889, 3380919.0310914353 8336937.135574517, 3380808.635552416 8337080.029258453, 3380731.7137842774 8337174.226251442), (3380731.7137842774 8337174.226251442, 3380707.5240589282 8337208.730864238), (3380707.5240589282 8337208.730864238, 3380594.4011923843 8337383.750986037, 3380556.385586278 8337443.490135429, 3380500.915084016 8337528.110385761, 3380436.116008425 8337626.088291646, 3380355.16447472 8337744.003488505, 3380344.110449285 8337754.203318768, 3380339.7021974493 8337760.451273701, 3380333.156611391 8337770.739437155, 3380312.629297288 8337799.749485966, 3380257.71539248 8337885.853041561, 3380233.0247294214 8337926.3882937115, 3380183.8994381353 8338008.828321839, 3380131.156263397 8338092.439434887, 3380073.192204541 8338178.723033521, 3380008.348601154 8338272.956119353, 3379917.2113340413 8338400.3095853655, 3379829.0240334347 8338534.73081312, 3379793.8916021404 8338588.694293832, 3379760.9299009168 8338641.81912031, 3379719.6415017815 8338710.422693102, 3379670.5607382907 8338789.3606469305, 3379606.507503288 8338887.752743488, 3379534.383605203 8338993.035505018, 3379473.347128401 8339078.755506147, 3379416.039854541 8339159.574347346, 3379355.9607253596 8339250.794708461, 3379297.017054985 8339343.782781883, 3379291.9631501026 8339351.401186978, 3379284.616063711 8339361.956555429), (3379284.616063711 8339361.956555429, 3379261.0274636117 8339395.853081229, 3379248.058742934 8339412.525370867, 3379228.344061114 8339434.342940521))"
"переулок Белозёрки","0","0","MULTILINESTRING ((3386360.550440392 8333752.050338925, 3386350.6652696095 8333737.244328807, 3386328.156468571 8333698.386967981, 3386309.4993219143 8333669.128238337), (3385132.9302278734 8333321.342169402, 3385166.893804514 8333320.238953259, 3385272.513737379 8333324.23259647, 3385329.0306428545 8333326.372837092, 3385335.921319335 8333326.637609171), (3386309.4993219143 8333669.128238337, 3386287.1018403666 8333635.986137047, 3386229.171177358 8333552.381323802, 3386158.683675788 8333460.436980353), (3386158.683675788 8333460.436980353, 3386115.3803938692 8333397.861642963))"
"переулок Красного Курсанта","0","0","MULTILINESTRING ((3390083.67533777 8328994.581872798, 3390217.681740787 8328895.439415144), (3390217.681740787 8328895.439415144, 3390243.140508331 8328888.3169099055, 3390265.40440649 8328886.883589249, 3390282.2470454467 8328887.699479435, 3390302.4515330256 8328891.999442716, 3390316.4332610695 8328896.343510728, 3390339.3428122746 8328907.61163813, 3390356.8978959722 8328917.997735551, 3390369.1541719087 8328923.66489041, 3390376.6459736396 8328924.1941191), (3390376.6459736396 8328924.1941191, 3390389.5145067754 8328919.475164609, 3390459.3674872476 8328873.035520908))"
"переулок Мичурина","1","0.0010503007542268976","MULTILINESTRING ((3387640.257042654 8329185.196687747, 3387616.8242898416 8329191.922543245, 3387605.7480005072 8329195.406759323, 3387477.908697281 8329231.197251233, 3387470.617270633 8329233.248097981, 3387364.5075320094 8329267.009968733, 3387263.830184536 8329296.978995666, 3387250.371658099 8329300.992516962, 3387194.121919401 8329318.854918416), (3386934.9256170383 8329251.948318242, 3386953.827666575 8329257.549572671, 3387092.3425089694 8329320.111903845, 3387110.7436207975 8329327.742030535, 3387127.3636207725 8329332.902294091, 3387146.8667955594 8329330.741157632, 3387194.121919401 8329318.854918416), (3387439.94875092 8329016.302539946, 3387446.6056564697 8329009.532741409, 3387511.794350278 8328942.23201965, 3387528.759440675 8328901.062450445, 3387544.2328498955 8328841.811309188))"
"площадь Египетские Ворота","2","0.0024320368359282384","MULTILINESTRING ((3383520.645514918 8339537.623950157, 3383522.2262516874 8339552.242845635, 3383522.237383636 8339579.559499786, 3383524.8088638736 8339596.2542872345, 3383534.170833049 8339621.42903808), (3383461.946747422 8339707.112166521, 3383468.1917708563 8339664.513394128, 3383474.6371693728 8339643.733055706, 3383504.582112396 8339576.578291711), (3383483.6874439744 8339849.198184505, 3383467.768756791 8339812.759949097, 3383463.382768854 8339800.216404204, 3383459.508850574 8339783.476988397, 3383458.6628224445 8339761.371300857, 3383459.5311144725 8339740.347771301, 3383461.946747422 8339707.112166521), (3383461.946747422 8339707.112166521, 3383468.7483683103 8339683.549207101, 3383471.8875779505 8339676.129209202), (3383558.449613991 8339681.627956929, 3383562.279004474 8339705.765078716), (3383471.8875779505 8339676.129209202, 3383482.9638672844 8339666.302140126, 3383496.177490841 8339659.588824049, 3383502.9679797795 8339656.364667843, 3383509.9031840563 8339654.7967567695, 3383515.881040712 8339654.509674495, 3383525.354329378 8339655.702170162, 3383537.5660775183 8339662.658398736, 3383547.907658213 8339670.762965366, 3383558.449613991 8339681.627956929), (3383471.8875779505 8339676.129209202, 3383474.7596208127 8339668.090886557, 3383479.0899490044 8339661.443818669, 3383484.388756766 8339654.885089777, 3383491.323961043 8339649.275945783, 3383534.170833049 8339621.42903808), (3383562.279004474 8339705.765078716, 3383557.3252871344 8339784.978675865, 3383554.141549697 8339799.399307829, 3383530.16333138 8339850.832388365), (3383530.16333138 8339850.832388365, 3383517.372721888 8339861.035128753, 3383505.4726683227 8339864.921890705, 3383494.5410943273 8339861.123464231, 3383483.6874439744 8339849.198184505))"
"сдт ""Текстиль"" 1-я линия","0","0","LINESTRING (3391637.2167554335 8321989.106682971, 3391416.8375595096 8322341.845627746)"
"сдт ""Текстиль"" 2-я линия","0","0","LINESTRING (3391507.0842706957 8322392.804809647, 3391731.3930446445 8322051.409233502)"
"сдт ""Текстиль"" 3-я линия","0","0","LINESTRING (3391826.537813425 8322114.351204858, 3391609.0863201097 8322447.884303231)"
"сдт ""Текстиль"" 4-я линия","0","0","LINESTRING (3391712.3240158716 8322506.136822255, 3391927.0481816623 8322180.818684738)"
"сдт ""Текстиль"" 5-я линия","0","0","LINESTRING (3392024.753298732 8322245.458166218, 3391812.1219393676 8322558.727520287)"
"сдт ""Текстиль"" 6-я линия","0","0","LINESTRING (3391918.6324281585 8322615.064095824, 3392123.0706730005 8322310.472747997)"
"сдт ""Текстиль"" 7-я линия","0","0","LINESTRING (3392217.970538902 8322373.262703979, 3392024.7755626305 8322672.392565411)"
"сдт ""Текстиль"" 8-я линия","0","0","LINESTRING (3392130.729453967 8322729.611316085, 3392316.7777189296 8322438.60888777)"
"сдт ""Текстиль"" 9-я линия","0","0","LINESTRING (3392219.3509005876 8322777.466537447, 3392232.2305656727 8322781.696848165, 3392240.1342495186 8322771.693929856, 3392407.614423417 8322512.592216657)"
"сдт ""Текстиль"" Съездовая линия","0","0","LINESTRING (3391548.6398366094 8321933.810304691, 3391533.901136028 8321943.283360051, 3391325.9897230733 8322292.36290191)"
"сдт ""Уголёк"" 1-я линия","0","0","LINESTRING (3391355.133165763 8320642.460106113, 3391822.407860317 8320938.502175441, 3391828.41911282 8320951.256039926)"
"сдт ""Уголёк"" 2-я линия","0","0","LINESTRING (3391270.40790132 8320743.320131252, 3391762.51797427 8321050.203867482)"
"сдт ""Уголёк"" 3-я линия","0","0","LINESTRING (3391203.816581928 8320842.3973378185, 3391690.4163400833 8321162.568089043)"
"сдт ""Уголёк"" 4-я линия","0","0","LINESTRING (3391128.742717337 8320955.88179932, 3391618.136594711 8321270.990939207)"
"сдт «Звёздочка» 1-я линия","0","0","LINESTRING (3390023.039611134 8323428.7646020595, 3390210.62408507 8323614.674579233, 3390463.041030444 8323864.4275468225, 3390939.9225970535 8324325.899980181, 3391197.5270306985 8324574.002079855)"
"сдт «Звёздочка» 10-я линия","0","0","LINESTRING (3390925.584646639 8322580.936021277, 3391341.5967156827 8322983.168199727, 3391802.615254854 8323428.50018442, 3392071.941630879 8323687.920472195)"
"сдт «Звёздочка» 11-я линия","0","0","LINESTRING (3392169.691275745 8323590.612007466, 3391899.27396871 8323327.934028089, 3391441.4948267206 8322886.023245825, 3390996.973836085 8322452.334744234)"
"сдт «Звёздочка» 12-я линия","0","0","LINESTRING (3391097.851558642 8322358.391350407, 3391539.1999437897 8322788.8355029905, 3391995.587592144 8323227.743821629, 3392226.709118929 8323454.413158086)"
"сдт «Звёздочка» 13-я линия","0","0","LINESTRING (3392364.3445373457 8323395.249741603, 3392090.8325484665 8323128.678702631, 3391636.426387049 8322690.393179686, 3391232.5258786036 8322297.5623179)"
"сдт «Звёздочка» 14-я линия","0","0","LINESTRING (3391549.997934397 8322455.947975536, 3391581.9911560505 8322465.664051396, 3391632.3409617366 8322489.8771849, 3391737.504484689 8322589.837066202, 3392156.6112355767 8322996.476430755, 3392180.667377537 8323003.48309182, 3392189.3280339204 8323015.425277873, 3392188.482005791 8323027.08104634, 3392483.9461982544 8323312.091237345)"
"сдт «Звёздочка» 2-я линия","0","0","LINESTRING (3390136.952846063 8323351.973710065, 3390406.7912917463 8323613.176175041, 3390560.2563417535 8323766.147182386, 3391036.102637099 8324225.872541314, 3391287.918457222 8324472.73715947)"
"сдт «Звёздочка» 3-я линия","0","0","LINESTRING (3390235.949269226 8323253.391680043, 3390658.6961674625 8323667.295201475, 3391130.2566624116 8324127.917923498, 3391405.9282494118 8324393.9079523515)"
