type,id,tags,tags_highway,tags_lanes,tags_lit,tags_maxspeed,tags_name,tags_oneway,tags_surface,tags_width,tags_foot,tags_parking:lane:both,tags_name:ru,tags_sidewalk,tags_destination,tags_destination:ref,tags_int_ref,tags_source:maxspeed,tags_official_name,tags_ref,tags_snowplowing,tags_surface:grade,tags_side_road,tags_motor_vehicle,tags_bridge,tags_layer,tags_note,tags_name:en,tags_old_name,tags_smoothness,tags_access,tags_addr:postcode,tags_addr:suburb,tags_junction,tags_postal_code,tags_vehicle,tags_living_street,tags_historic,tags_source,tags_lane_markings,tags_incline,tags_maxweight,tags_comment,tags_name:de,tags_name:fi,tags_short_name,tags_placement,tags_turn:lanes,tags_name:it,tags_old_ref,tags_embankment,tags_start_date,tags_psv,tags_destination:symbol,tags_material,tags_wikidata,tags_wikipedia,tags_tunnel,tags_service,tags_maxheight,tags_name:zh,tags_parking:lane:left,tags_parking:lane:right,tags_check_date:surface,tags_hgv,tags_covered,tags_check_date:lit,tags_fixme,tags_bridge:structure,tags_ref:okn,tags_maxaxleload,tags_horse,tags_alt_name,tags_construction,tags_source:name,tags_proposed,tags_description,tags_maxspeed:backward,tags_maxspeed:forward,tags_tracktype,tags_name:be,tags_check_date,tags_motorcar,tags_parking:lane:right:capacity,tags_parking:lane:right:parallel,tags_oneway:bicycle,tags_oneway:psv,tags_noname,tags_old_name:2:ru,tags_old_name:en,tags_old_name:ru,tags_short_name:ru,tags_source:maxheight,tags_bicycle,tags_bus,tags_date_off,tags_date_on,tags_lanes:backward,tags_turn:lanes:backward,tags_toll,tags_motorway,tags_traffic_sign,tags_lanes:forward,tags_turn:backward,tags_waterway,tags_proposed:oneway,tags_turn,tags_footway,tags_admin_level,tags_boundary,WKT
"way","312902500","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.349044 59.76029, 30.3491989 59.76024839999999, 30.3495709 59.7601374, 30.3501533 59.759979399999985, 30.3508285 59.759796299999984, 30.3511192 59.7597168, 30.351204 59.75969460000001, 30.3512539 59.759680899999985)"
"way","312902501","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3502081 59.7612993, 30.3503379 59.7612613, 30.350689 59.7611586, 30.3513072 59.7609777, 30.351933 59.7607946, 30.352213 59.7607127, 30.3523359 59.76068, 30.3524272 59.7606534)"
"way","312902502","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3513358 59.7623074, 30.3514995 59.7622629, 30.351811 59.7621781, 30.3524458 59.7619893, 30.3530327 59.7618147, 30.3533767 59.761719, 30.3535013 59.7616837, 30.3535779 59.7616638)"
"way","312981011","","tertiary","2","yes","50","Усть-Ижорское шоссе","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4985506 59.7797666, 30.4987923 59.7798509, 30.4990604 59.7799399, 30.49938 59.78002140000001, 30.4997062 59.780072699999984, 30.4999115 59.7800957, 30.5011872 59.7802009, 30.5026203 59.78031759999999)"
"way","313509749","","trunk","2","no","RU:urban","Московское шоссе","yes","asphalt",,,,,,,,"E 105;AH8",,"Россия","М-10","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4603138 59.7682479, 30.4608205 59.76797719999998)"
"way","313509906","","residential","2","yes","RU:urban","Изборская улица","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,"Славянка",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4714172 59.743512, 30.4711667 59.7436251, 30.469819 59.7442337, 30.4676983 59.74519140000001, 30.467464 59.7452972)"
"way","313706603","","unclassified",,,,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4811589 59.766638, 30.4815067 59.76650260000001, 30.482745 59.76591579999999, 30.4837472 59.7654676)"
"way","313776719","","residential","2","yes","RU:urban","Автомобильная улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4419916 59.7302912, 30.442014 59.73013869999998, 30.4420558 59.7297947, 30.4421389 59.72951350000001, 30.4421819 59.72927030000001, 30.4422814 59.7285726, 30.4425887 59.7263124, 30.4428029 59.7248642, 30.4428151 59.7247455, 30.4429096 59.7242898)"
"way","313776732","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4565779 59.76138, 30.4563595 59.7615291, 30.4568566 59.7616378, 30.4570209 59.7616866, 30.4570645 59.7617654, 30.4570507 59.7618691, 30.4569972 59.7619768, 30.457013 59.7620416, 30.4571002 59.7621025, 30.457312 59.76218129999999, 30.4577477 59.7623109)"
"way","313776736","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.479439 59.75524309999999, 30.4777623 59.7560804, 30.477452 59.7562275, 30.4753568 59.75726740000001, 30.475296 59.7572862, 30.4752213 59.7572938, 30.4751492 59.75729839999999, 30.474958 59.757253699999985, 30.4747064 59.757183799999986, 30.4744858 59.7571199, 30.4743471 59.7570297, 30.4739989 59.7566097, 30.4737908 59.7563756, 30.4731567 59.7556418, 30.4745081 59.755542)"
"way","313776739","","service",,,,,,"ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4541749 59.7384859, 30.4552488 59.7385364, 30.4583345 59.7387157, 30.4586219 59.73874210000001, 30.458749 59.7387762, 30.4588795 59.7388277, 30.4590229 59.7389162, 30.4590892 59.73900419999999, 30.4591153 59.7390928, 30.4591025 59.7391969, 30.45903 59.7394967, 30.4588737 59.7401436, 30.4588558 59.74028579999999, 30.4589136 59.7403852, 30.4590857 59.7404905)"
"way","313776746","","service",,,,,,"ground",,,,,,,,,,,,,,,,,,,,,"bad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4639314 59.760799099999986, 30.4637947 59.7605379, 30.4636419 59.7601983, 30.4635149 59.7598838, 30.4634616 59.759646900000014, 30.4634467 59.7594581, 30.4635219 59.7592017, 30.4636934 59.7590787, 30.4638772 59.7588901, 30.4637991 59.758337, 30.463596 59.7577589, 30.4635668 59.7575904, 30.4636249 59.7574612, 30.463862 59.757315, 30.4645351 59.7570893, 30.4653388 59.756828, 30.4657183 59.7567077, 30.4663438 59.7564993)"
"way","313776749","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4745743 59.7565675, 30.475632 59.75602809999999)"
"way","313776750","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4587143 59.76218990000001, 30.458946 59.7620833)"
"way","313776751","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4214816 59.7672534, 30.4212004 59.7672212)"
"way","313776754","","service",,,,,,"concrete",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dam",,,,,,"LINESTRING (30.464587 59.7622354, 30.4646056 59.7623625)"
"way","313776757","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4812328 59.7560595, 30.4816011 59.755873, 30.4818714 59.7557361)"
"way","313776760","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4233826 59.7636987, 30.4220289 59.766087599999985)"
"way","313776761","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4815187 59.7561919, 30.4818837 59.7559956, 30.4819514 59.7559592)"
"way","313776764","","service",,,,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4646056 59.7623625, 30.4646803 59.7628359)"
"way","313776767","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4757766 59.755414399999985, 30.477717 59.7544223)"
"way","313776769","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4766182 59.75581039999999, 30.4785973 59.7548321)"
"way","313776770","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.484962 59.7531727, 30.4855746 59.7532626, 30.486174 59.7535117)"
"way","313776774","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4412511 59.73149009999999, 30.4413143 59.7309682, 30.4416626 59.7309765, 30.4418914 59.7309841)"
"way","313776778","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4494343 59.7338421, 30.4493305 59.7339044, 30.449004 59.7343139)"
"way","313776781","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.450008 59.7372185, 30.4500234 59.7371097, 30.4501747 59.7360839, 30.4511458 59.7359209, 30.4516688 59.7359297, 30.4517711 59.7360089, 30.451811 59.7366644, 30.4524172 59.7366103, 30.4526907 59.7367131, 30.4528946 59.7369077, 30.4529074 59.737196199999985, 30.4528832 59.7373491)"
"way","313776789","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4821332 59.7564847, 30.4815187 59.7561919, 30.4812328 59.7560595, 30.4810776 59.75598389999998)"
"way","313776790","","service",,,,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.46443 59.7608911, 30.4644626 59.7609432, 30.4644876 59.761011, 30.464587 59.7622354)"
"way","313776793","","unclassified","1","no",,"Экспедиторский проезд",,"asphalt",,,,,,,,,,,,,,,,,,,,,"bad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.452457 59.7615592, 30.4556708 59.7613012, 30.4559729 59.7612865, 30.4562601 59.7613269, 30.4565779 59.76138, 30.4577546 59.7617017, 30.458453 59.7618837, 30.458946 59.7620833, 30.459443 59.7622676, 30.4609669 59.7629269, 30.4633814 59.7639715, 30.4635286 59.7640342, 30.4660944 59.7651264)"
"way","313776796","","service",,,,,,"gravel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.407908 59.81836879999999, 30.4093578 59.815587, 30.4094892 59.815329, 30.4095299 59.81518049999998)"
"way","313776799","","unclassified","1","no","RU:urban","Паровозная дорога",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.419389 59.7802119, 30.4189232 59.780142, 30.4187795 59.78009, 30.4187477 59.7800429, 30.4187473 59.7799763, 30.4187686 59.779891, 30.4193795 59.7789955, 30.4194297 59.7788925, 30.4194708 59.7788065, 30.4194865 59.7787417, 30.4194885 59.7786634, 30.4194485 59.7785859, 30.4193866 59.7785156, 30.4192216 59.7784165, 30.4187078 59.77815729999998, 30.41844 59.7780261, 30.4179412 59.7777247, 30.4171052 59.7771966, 30.41702 59.77712849999999, 30.4169628 59.7770687, 30.4169168 59.7769964, 30.4168914 59.776914599999984, 30.4169133 59.7768316, 30.416957 59.7766848, 30.4170478 59.7764903, 30.4175713 59.7753756, 30.4182624 59.7739347, 30.4191344 59.7720338, 30.4193729 59.771514, 30.4201743 59.7697979)"
"way","313776811","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4646803 59.7628359, 30.4646676 59.76294760000001, 30.4645718 59.763069, 30.4642681 59.7633133, 30.4641493 59.7634089, 30.4633814 59.7639715)"
"way","313776813","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4390741 59.7310893, 30.4391213 59.7307061, 30.4391906 59.7304068, 30.4393382 59.73005019999999, 30.4393583 59.7299952)"
"way","313776818","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.479439 59.75524309999999, 30.4789762 59.7550167, 30.4785973 59.7548321, 30.4781012 59.7546011, 30.477717 59.7544223, 30.4774765 59.7543025, 30.4773567 59.75424409999999, 30.4772594 59.7542273, 30.477147 59.754238, 30.475408 59.7551228, 30.4753597 59.755174, 30.4754034 59.7552321, 30.4757766 59.755414399999985, 30.476136 59.7555835, 30.4766182 59.75581039999999, 30.4768373 59.7559237, 30.4769917 59.756, 30.477452 59.7562275)"
"way","313776822","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4212004 59.7672212, 30.4209343 59.7671903, 30.4202812 59.767060599999986, 30.4194572 59.7658822, 30.42047 59.7657035, 30.4211109 59.7666601, 30.4211395 59.7668186, 30.4209343 59.7671903)"
"way","313776823","","service",,,,,,"gravel",,,,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4372165 59.76249469999998, 30.4370357 59.7624949, 30.4242792 59.7627647, 30.4239408 59.7627812, 30.42386 59.7628278, 30.4234489 59.763563799999986, 30.4233826 59.7636987)"
"way","313776824","","residential",,"no",,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4830449 59.7559943, 30.4806513 59.7549012, 30.480456 59.7548325, 30.480306 59.7548175, 30.4801824 59.7548544, 30.479439 59.75524309999999)"
"way","313793418","","tertiary","2","no","RU:urban","1-й Бадаевский проезд",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3958169 59.8058895, 30.3953496 59.8056553)"
"way","313793419","","tertiary","2",,"RU:urban","1-й Бадаевский проезд",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3948757 59.8054259, 30.3946489 59.8053177, 30.3946165 59.805304, 30.3942771 59.805156799999985)"
"way","313793794","","tertiary","1",,"RU:urban",,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3969552 59.80255970000001, 30.3967617 59.8029272, 30.396205 59.8032896, 30.3954926 59.8037467, 30.3942709 59.8044841, 30.3941561 59.8045697, 30.3940807 59.8046481, 30.3940307 59.8047164, 30.3939974 59.8047964, 30.3939994 59.8048674, 30.3940315 59.80494779999999, 30.3941359 59.8050559, 30.3942771 59.805156799999985)"
"way","315003788","","secondary","2","yes","RU:urban","Петербургское шоссе","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"down",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3676707 59.7610293, 30.3652657 59.7618967, 30.3650676 59.7619682, 30.3643833 59.7622151)"
"way","315004199","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3512771 59.7637197, 30.3523284 59.7633802, 30.3525056 59.7633272)"
"way","315004200","","service","4",,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"left|merge_to_right|through|through",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3548834 59.7632445, 30.3541113 59.7634678, 30.3530215 59.7637724)"
"way","315004201","","service","3",,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,"designated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.350522 59.758686, 30.3506353 59.7587862, 30.3507431 59.7588781, 30.3514212 59.7594589, 30.3514812 59.7595154, 30.351624 59.75963859999999, 30.352069 59.7600249, 30.3521135 59.7600674, 30.3525478 59.7604707, 30.3526053 59.7605233, 30.3527419 59.7606499, 30.3531808 59.7610542, 30.3532344 59.761106599999984, 30.3536957 59.7614865, 30.3537471 59.7615323, 30.3538876 59.761649, 30.354369 59.7620497, 30.354418 59.762089500000016, 30.3548625 59.7624685, 30.3549119 59.7625095, 30.3550845 59.7626762, 30.3552863 59.7628487, 30.3554647 59.76302089999999)"
"way","315067615","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3526645 59.7647932, 30.3525455 59.7648415, 30.3523419 59.7648982, 30.3522981 59.7649219, 30.3522748 59.764959, 30.3522722 59.7650062, 30.3522909 59.7650427, 30.3523392 59.7650643)"
"way","315158121","","secondary","3","yes","RU:urban","Петербургское шоссе","yes","asphalt",,,,,,,,,,,,,,,,,,,,,"very_good",,,,,,,,,,,,,,,,,,"through|through|right",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3561902 59.7650131, 30.3572858 59.7646323, 30.3590134 59.7640106, 30.3604277 59.7634989, 30.3605551 59.7634569)"
"way","315158142","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.351811 59.7621781, 30.3518772 59.7620146, 30.3518584 59.7619322, 30.3510385 59.7612312, 30.3513085 59.7611531, 30.3516119 59.7610653, 30.3524378 59.7617707, 30.3528114 59.761778, 30.3530327 59.7618147)"
"way","315257883","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3525056 59.7633272, 30.3526483 59.763285, 30.3529217 59.7632042, 30.3529813 59.7631866, 30.3535981 59.7630042, 30.3541138 59.7628517, 30.3542315 59.76281689999998, 30.3545172 59.7627324, 30.3546198 59.7627008, 30.3547057 59.762676700000014)"
"way","315576172","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.5547824 59.7492295, 30.5555276 59.7492428)"
"way","315721573","","service",,,,"Славянская аллея",,"asphalt",,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4375002 59.6889088, 30.4382665 59.6894126, 30.4383095 59.6894409, 30.4383622 59.6894747)"
"way","316753022","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4993069 59.770854, 30.4991095 59.7711184)"
"way","316753025","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4982557 59.7705409, 30.4980029 59.7707989, 30.4975462 59.7706911)"
"way","316778772","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3932557 59.7920887, 30.3935629 59.7921118, 30.3939735 59.7921413, 30.3938883 59.7924386, 30.3934837 59.7924093, 30.393179 59.79238990000001)"
"way","317530104","","residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4688551 59.72719749999999, 30.4688154 59.7272437, 30.4688041 59.7273018, 30.4688316 59.727359)"
"way","318490733","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4582185 59.7323582, 30.4588473 59.7323736)"
"way","318490736","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4621358 59.7312457, 30.4630114 59.73173950000001)"
"way","318847689","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3862528 59.7140409, 30.3858581 59.7145321, 30.386222 59.7146122)"
"way","318996266","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3157391 59.74924339999998, 30.315757 59.7492632, 30.315917 59.7494109, 30.3159483 59.7494362, 30.3160716 59.7496065, 30.3160609 59.7498146, 30.3159745 59.7499665)"
"way","318996267","","service",,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.315917 59.7494109, 30.3163061 59.7493078)"
"way","319000657","","service",,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3159448 59.7492117, 30.3160153 59.7491925)"
