type,id,tags,tags_highway,tags_lanes,tags_lit,tags_maxspeed,tags_name,tags_oneway,tags_surface,tags_width,tags_foot,tags_parking:lane:both,tags_name:ru,tags_sidewalk,tags_destination,tags_destination:ref,tags_int_ref,tags_source:maxspeed,tags_official_name,tags_ref,tags_snowplowing,tags_surface:grade,tags_side_road,tags_motor_vehicle,tags_bridge,tags_layer,tags_note,tags_name:en,tags_old_name,tags_smoothness,tags_access,tags_addr:postcode,tags_addr:suburb,tags_junction,tags_postal_code,tags_vehicle,tags_living_street,tags_historic,tags_source,tags_lane_markings,tags_incline,tags_maxweight,tags_comment,tags_name:de,tags_name:fi,tags_short_name,tags_placement,tags_turn:lanes,tags_name:it,tags_old_ref,tags_embankment,tags_start_date,tags_psv,tags_destination:symbol,tags_material,tags_wikidata,tags_wikipedia,tags_tunnel,tags_service,tags_maxheight,tags_name:zh,tags_parking:lane:left,tags_parking:lane:right,tags_check_date:surface,tags_hgv,tags_covered,tags_check_date:lit,tags_fixme,tags_bridge:structure,tags_ref:okn,tags_maxaxleload,tags_horse,tags_alt_name,tags_construction,tags_source:name,tags_proposed,tags_description,tags_maxspeed:backward,tags_maxspeed:forward,tags_tracktype,tags_name:be,tags_check_date,tags_motorcar,tags_parking:lane:right:capacity,tags_parking:lane:right:parallel,tags_oneway:bicycle,tags_oneway:psv,tags_noname,tags_old_name:2:ru,tags_old_name:en,tags_old_name:ru,tags_short_name:ru,tags_source:maxheight,tags_bicycle,tags_bus,tags_date_off,tags_date_on,tags_lanes:backward,tags_turn:lanes:backward,tags_toll,tags_motorway,tags_traffic_sign,tags_lanes:forward,tags_turn:backward,tags_waterway,tags_proposed:oneway,tags_turn,tags_footway,tags_admin_level,tags_boundary,WKT
"way","378237144","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382886.4695078176 8334188.4327505035, 3383065.794075537 8334253.486300926)"
"way","378237152","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382841.140211167 8333652.9102141345, 3382829.3626090405 8333689.47253129)"
"way","378237160","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382802.389896421 8333641.303867651, 3382820.8021401986 8333646.82018975, 3382841.140211167 8333652.9102141345, 3382852.428007533 8333620.0329682)"
"way","379589104","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381372.7470720108 8355643.654182252, 3381375.864017753 8355632.743542087, 3381383.133180502 8355625.617331457, 3381445.438699499 8355641.640249488, 3381447.5315059256 8355652.01975501, 3381445.1604007715 8355662.111569686)"
"way","380751097","","residential",,,,"улица Просвещения",,"compacted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yahoo Sat",,,,,,,,,,,,,,,,,,,,"alley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375114.198320376 8341243.018360507, 3375068.301294322 8341357.390920882, 3375040.4157618787 8341456.50198626, 3375025.176123589 8341545.563922339, 3375016.7715020347 8341615.806980791, 3375015.4913278907 8341680.815538716, 3375017.0498007615 8341730.781730631, 3375022.181629287 8341782.382892007, 3375031.7328415974 8341843.615559882, 3375045.5475904043 8341917.174955642, 3375067.8226205125 8341987.31109797, 3375087.425982841 8342034.761061185, 3375109.0108321058 8342091.202173313, 3375144.532881618 8342151.11195884, 3375184.8973289793 8342214.446320374)"
"way","380843777","","service",,,,,"no","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376106.2442264794 8353709.690908733, 3376124.4560951726 8353754.516970523, 3376117.298251915 8353887.071838963, 3376100.7339116842 8353918.689768165)"
"way","380851702","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376371.6632883777 8353601.078445807, 3376462.243958036 8353695.685585918)"
"way","380851703","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376414.2541255546 8353603.888322347, 3376483.7620156063 8353677.255241104)"
"way","380851705","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376465.783917843 8353607.317700671, 3376513.016777787 8353608.667327415, 3376575.9902137285 8353610.481580153, 3376575.411352376 8353637.584799114, 3376556.976844701 8353655.196413524, 3376530.0375279286 8353676.967613039, 3376504.8347952133 8353697.676862423)"
"way","380851706","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376390.0644002054 8353759.450951509, 3376413.719791999 8353739.405291433)"
"way","380851707","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376413.719791999 8353739.405291433, 3376320.923864474 8353636.522793558)"
"way","380851708","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376304.9272536463 8353843.992905008, 3376331.3656327105 8353817.46419508, 3376351.3586132564 8353797.396251833, 3376371.1066909237 8353778.036380353, 3376390.0644002054 8353759.450951509)"
"way","380851709","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376371.1066909237 8353778.036380353, 3376264.251111711 8353671.347805389, 3376244.91491616 8353656.45754833, 3376226.8366308557 8353648.226988225, 3376185.1474815533 8353648.359739121, 3376180.8282853104 8353731.572895997, 3376176.0638111047 8353939.510325952)"
"way","380851710","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376146.797916975 8353941.059147685, 3376148.133750865 8353732.900420061, 3376180.8282853104 8353731.572895997)"
"way","380851711","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376226.8366308557 8353648.226988225, 3376216.2612792295 8353939.82009027)"
"way","380851712","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376351.3586132564 8353797.396251833, 3376253.3084057663 8353700.840780639, 3376252.328794247 8353739.38316601, 3376251.193335441 8353784.629793737, 3376249.8575015515 8353837.598570039, 3376250.60334214 8353943.581515211)"
"way","380851713","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376249.8575015515 8353837.598570039, 3376281.5835564276 8353867.424096756, 3376303.5023641647 8353886.806328585)"
"way","380851714","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376251.193335441 8353784.629793737, 3376304.9272536463 8353843.992905008, 3376326.601158504 8353865.742535664)"
"way","380851715","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376252.328794247 8353739.38316601, 3376331.3656327105 8353817.46419508)"
"way","380851716","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376253.3084057663 8353700.840780639, 3376264.251111711 8353671.347805389)"
"way","383282904","","unclassified","1",,"40","Соколиная улица","yes","asphalt",,,,,,,,,"sign",,,,,,,"yes","1",,,,,,,,,,,,,"survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-05-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3378597.4074511966 8347959.919577893, 3378612.5691658426 8347947.185320215, 3378623.879226107 8347933.832059711)"
"way","383359146","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387002.12919363 8338282.273514153, 3386999.0345117864 8338293.90923459)"
"way","383359147","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386277.7955309367 8339069.6137584755, 3386254.7301324443 8339083.966749013, 3386230.985685058 8339098.739317634, 3386188.7622022 8339125.458089296)"
"way","383359148","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387005.2684032707 8338269.379302671, 3387002.12919363 8338282.273514153)"
"way","385052247","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383240.977558198 8333708.779802557, 3383210.219982892 8333703.572350709, 3383176.7350800615 8333813.9667027695, 3383208.4500029883 8333823.543264402)"
"way","386763786","","unclassified","1","yes","RU:urban",,,"asphalt",,,,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375869.96860727 8355418.45121607, 3375894.8485134626 8355419.646260841, 3376060.736818643 8355424.382180919, 3376115.2388413353 8355425.687879045, 3376184.3237173213 8355427.812405301, 3376229.708673718 8355428.542711342, 3376350.1007030113 8355432.437678121, 3376533.043154181 8355436.819518203, 3376546.557340363 8355436.952301276)"
"way","388993096","","secondary","2","yes","RU:urban","Витебский проспект","yes","asphalt",,"no",,,,,,,,,,,,,,,,,,,"very_good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382703.604980292 8356600.954137693, 3382679.838269007 8356694.094612002, 3382668.261041965 8356745.556999008, 3382662.784123018 8356777.873348061, 3382656.8841900057 8356833.010678541)"
"way","388993102","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383639.2007726124 8356281.036186662, 3383589.2739809924 8356334.354882026, 3383588.338897269 8356395.420644012)"
"way","388993103","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383610.7586427154 8356173.271182806, 3383630.495588433 8356228.027736918, 3383639.2007726124 8356281.036186662)"
"way","388993105","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383639.2007726124 8356281.036186662, 3383640.3918911642 8356299.893564154, 3383659.171489261 8356316.69260652, 3383588.338897269 8356395.420644012)"
"way","389001502","","tertiary","2","yes","RU:urban","3-й Бадаевский проезд","yes","asphalt",,,,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384703.3705768 8354919.979508222, 3384699.1738319974 8354951.225668999, 3384698.305539969 8354977.846971255, 3384697.2368728574 8355000.285948987)"
"way","389001508","","unclassified","1","no","RU:urban","Железнодорожная улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,"intermediate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383343.0909271026 8355236.762401036, 3383306.5113424277 8355349.935639383, 3383304.273820663 8355362.328590629, 3383305.988140821 8355377.642766269, 3383313.402018908 8355391.142282712, 3383318.3780001462 8355402.229608945, 3383322.597008847 8355419.779043605)"
"way","389001531","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383119.672709081 8357116.09678043, 3382941.6394474544 8357301.617145915, 3382970.3042163337 8357401.938656599, 3383001.3512223163 8357424.628507781, 3383206.2013492743 8357194.457038777, 3383320.3928829296 8357072.35706589, 3383634.903840268 8356736.127734793)"
"way","389876542","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382240.5826902865 8357880.853208107, 3382218.229736535 8357905.381978809)"
"way","389876543","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382132.7586315037 8357929.623037181, 3382089.856099752 8357904.208669325)"
"way","389876548","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382173.5238290317 8357774.393089588, 3382201.7099241004 8357843.506761642)"
"way","390008242","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380650.1611253223 8358521.328798748, 3380680.8296450363 8358518.649887728, 3380701.3012993927 8358504.170501183, 3380733.4169724863 8358512.915693021, 3380787.7742798408 8358524.361947114)"
"way","390008244","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380739.4282249897 8358559.431431898, 3380702.6482652314 8358549.557052533, 3380689.712940401 8358536.627391905, 3380680.8296450363 8358518.649887728)"
"way","390047127","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381942.402302247 8357795.003152757, 3381932.2165688397 8357778.222882147, 3381917.043722244 8357753.251784927, 3381907.403454342 8357731.136495448, 3381884.1154168677 8357701.71595783, 3381866.1373191043 8357687.968703939, 3381847.424512702 8357677.763432187)"
"way","390186321","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379877.2476368467 8357944.809713415, 3379880.7542008064 8357918.576188833, 3379881.3107982604 8357914.347840432)"
"way","390186322","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379905.968065471 8357726.177720917, 3380093.3299004254 8357750.617427644)"
"way","390186323","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379821.932981872 8357761.7747119805, 3379836.838661689 8357763.589986026, 3379843.0614212235 8357764.3647982525)"
"way","390186325","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379905.968065471 8357726.177720917, 3379908.6842610464 8357710.792258653, 3379929.501005825 8357692.683942726, 3380081.5634302488 8357713.493013734, 3380095.1332761766 8357734.324280832, 3380093.3299004254 8357750.617427644)"
"way","390189471","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380093.3299004254 8357750.617427644, 3380091.515392726 8357766.091522944, 3380076.7655601953 8357892.232068129, 3380074.3721911428 8357912.776046619)"
"way","390189473","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379887.555821694 8357866.66286445, 3379896.4168531615 8357867.968994787, 3379906.2797600455 8357869.4079522025)"
"way","390189474","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380076.7655601953 8357892.232068129, 3380068.6058415207 8357891.2137258565, 3380055.6705166902 8357889.619799103)"
"way","390189475","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"building_passage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380074.3721911428 8357912.776046619, 3380071.299773197 8357938.987412563)"
"way","390189476","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380071.299773197 8357938.987412563, 3380070.798835489 8357943.237913109, 3380066.880389413 8357975.293850274)"
"way","390189477","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"building_passage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379881.3107982604 8357914.347840432, 3379884.839626119 8357887.406012513)"
"way","390189478","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379884.839626119 8357887.406012513, 3379887.555821694 8357866.66286445, 3379900.045868561 8357771.360249491, 3379905.968065471 8357726.177720917)"
"way","390189479","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379883.2032296043 8357769.279323431, 3379893.0550045394 8357770.4968864815, 3379900.045868561 8357771.360249491)"
"way","390189480","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"building_passage",,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379843.0614212235 8357764.3647982525, 3379883.2032296043 8357769.279323431)"
"way","390189481","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380091.515392726 8357766.091522944, 3380099.897750382 8357766.977022942, 3380109.3599070995 8357767.973210565)"
"way","390189482","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380147.4423049 8357771.980099922, 3380155.3237248478 8357772.821325586, 3380166.266430793 8357773.972476654)"
"way","390189486","","residential","2","no","RU:urban",,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380179.546846045 8357659.633060132, 3380166.266430793 8357773.972476654, 3380141.8763303603 8357987.359138938)"
"way","390335976","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379701.663404018 8326365.728088945, 3379735.8830154883 8326366.301221593)"
"way","390894915","","secondary","2","yes","RU:urban","Павловское шоссе","yes","asphalt",,"no",,,,,,,,,,,,,,,,,,,"very_good",,,,,,,,,,,,,,,,,,"slight_left|slight_left;slight_right",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387321.248777887 8332079.975193575, 3387337.6016110843 8332050.458146789, 3387371.0976458644 8331989.108070343)"
"way","390894916","","secondary","2","no","RU:urban","Парковая улица","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,"196084","Павловск-2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388002.30142256 8332588.269298638, 3387981.4846777823 8332600.800601982, 3387963.339600783 8332608.720926151)"
"way","390918905","","secondary","2","yes","RU:urban","Витебский проспект","yes","asphalt",,"no",,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382373.3534469553 8358135.929842756, 3382346.5588455205 8358240.336257611, 3382277.384913942 8358494.495452922, 3382174.0247667404 8358939.9814830385)"
"way","390918906","","unclassified","1","no","RU:urban","Паровозная дорога",,"asphalt",,,,,,,,,,,,,,,,,,,,,"very_good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386358.312918627 8348663.300348801, 3386404.5884309504 8348473.508729548, 3386417.4569640863 8348414.498326992, 3386434.3218669407 8348333.290702364, 3386442.3034744305 8348293.803734776, 3386451.62091581 8348264.531337459, 3386468.0405407026 8348225.022628761, 3386480.909073838 8348191.748810368, 3386486.2301454972 8348172.668940965, 3386503.840888941 8348100.727443533, 3386538.1495560035 8347960.582821083, 3386564.7660462526 8347842.990734894)"
"way","390918914","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386722.8397231787 8347285.0562944105, 3386846.2151148245 8347317.751265621, 3386867.6107209558 8347323.432556654)"
"way","390918919","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388158.28229306 8346865.516839964, 3388154.7757291 8346843.500463938)"
"way","390918922","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384900.350415759 8352381.516027596, 3384857.403356211 8352357.691369669, 3384837.0318893953 8352404.301055587)"
"way","390918927","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384857.403356211 8352357.691369669, 3384877.028982437 8352312.409246675, 3384894.9514204552 8352289.226322983, 3384921.356403671 8352229.035121573)"
"way","390918928","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386159.5519678155 8350931.426871203, 3386189.0516328765 8350925.256228922, 3386199.5045330618 8350928.839181876)"
